nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
Casa Duró,,C17,43.2446883,-5.7727136,3,14P68OS64YVS,OpenStreetMap,,True,,,exterior_visible
Iglesia de Santa Marina de Balboa,,C16,42.7069256,-6.9237958,3,VUGP9H83669U,OpenStreetMap,,True,,,exterior_visible
Albergue A Rotonda,,1968,42.2782869,-8.6119812,3,1TNVS2121E1Z,OpenStreetMap,,True,,,exterior_visible
Torre del Infantado,,C14,43.1542404,-4.6235649,3,5H98G9X0N8LB,OpenStreetMap,,True,Category:Torre del Infantado,,exterior_visible
Iglesia de San Vicente,,C14,43.1543676,-4.6244967,3,37TEDOTC5655,OpenStreetMap,,True,"Category:Gothic church of San Vicente, Potes",,exterior_visible
Ermita de Nuestra Señora de la Lastra,,1718,41.1048589,-3.7315493,3,VG61U50ZNE49,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,,41.1814156,-8.6534939,3,M50J03Z16KIA,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,,41.1836244,-8.6491026,3,UZ3N35DK61C4,OpenStreetMap,,True,,,exterior_visible
Capela da Sarna,,C16,43.6329438,-7.5600764,3,RL75UQK2770I,OpenStreetMap,,True,,,exterior_visible
Creche de Cedofeita,António de Fontes Soares,,41.1557034,-8.6207934,3,41EU8TA1N7N5,OpenStreetMap,,True,,,exterior_visible
Edifício Montepio Geral,Agostinho Ricca,1961,41.1546725,-8.6264401,3,X9T12LIN75B9,OpenStreetMap,,True,,,exterior_visible
"Edifício na rua de Nossa Senhora de Fátima, n.º 231",José Carlos Loureiro;Luís Pádua Ramos,,41.1595556,-8.6251923,3,XV15L28Q7U2I,OpenStreetMap,,True,Category:Edifício Parnaso,,exterior_visible
Shopping Center Brasília,,1976-10-09,41.1560003,-8.6265342,3,27Z7V3TB3M8B,OpenStreetMap,,True,,,exterior_visible
Estatua del Conde Ansúrez,Aurelio Rodríguez Vicente-Carretero,1903,41.6519908,-4.7285784,3,F53EH6JZ498R,OpenStreetMap,,True,,,exterior_visible
,Vicente Lampérez y Romea,1900,42.339748,-3.7045623,3,QUK99Y6F55G1,OpenStreetMap,,True,,,exterior_visible
,Manuel Machado Empreendimentos,2021,41.4041063,-8.5155304,3,D119C3C9S0ZY,OpenStreetMap,,True,,,exterior_visible
Casa Vieira de Castro,Álvaro Siza Vieira,,41.4055937,-8.5420727,3,689G43Y2ETDO,OpenStreetMap,,True,,,exterior_visible
Iglesia de Nuestra Señora de la Asunción,,C18,40.2220349,-5.7517293,3,14V5SG3DKW58,OpenStreetMap,,True,,,exterior_visible
Chalet de José Cocina,,1926,43.3589303,-5.5103348,3,7T4F7F618RLM,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Juan,,~C13,42.6020285,-6.8195203,3,0H9AU8X4F3P7,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Carvalhal,,1992,40.8261791,-8.4156146,3,W7L4O9P3VI75,OpenStreetMap,,True,,,exterior_visible
Instituto de Investigación Biocruces Bizkaia,,2008,43.2832761,-2.9838583,3,4QYCD1000BT3,OpenStreetMap,,True,,,exterior_visible
,Neinor Homes,,43.3292826,-2.9900132,3,F8K0M3K090BY,OpenStreetMap,,True,,,exterior_visible
,Neinor Homes,,43.3294475,-2.9896995,3,E73N9Q66DD0Y,OpenStreetMap,,True,,,exterior_visible
Torre de La Vela,,C12,40.0656886,-4.3712083,3,1PV5P4OA76X2,OpenStreetMap,,True,,,exterior_visible
Capela de Santo António,,1774,41.2787826,-8.6067996,3,RT05V4E10VK7,OpenStreetMap,,True,,,exterior_visible
Iglesia Parroquial,,C17,40.7934251,-3.0796484,3,65NW9X750LMG,OpenStreetMap,,True,,,exterior_visible
Monasterio de Santa María la Real de Valdeiglesias,,1178,40.366068,-4.3220228,3,856IW78TA7XP,OpenStreetMap,,True,,,exterior_visible
Casa del Cónsul de Francia,Juan de Villanueva,1768,40.5912664,-4.1456593,3,78W3FGC2W4C0,OpenStreetMap,,True,,,exterior_visible
Castillo del Alba,,2001,43.0927686,-6.2547771,3,8BL68I2B3W2L,OpenStreetMap,,True,,,exterior_visible
,Marcio Freitas,,41.1600699,-8.6210593,3,O6GT9N8P042L,OpenStreetMap,,True,,,exterior_visible
,Marcio Freitas,,41.1602061,-8.621068,3,K8SQ2F5L779F,OpenStreetMap,,True,,,exterior_visible
,Marcio Freitas,,41.1602061,-8.621068,3,8EFO9IE1915G,OpenStreetMap,,True,,,exterior_visible
,Marcio Freitas,,41.1603245,-8.6210739,3,076CFMCX662T,OpenStreetMap,,True,,,exterior_visible
Palacio de Congresos y Exposiciones de León,Dominique Perrault,2018,42.5946747,-5.5841328,3,V4H9P80T4K3C,OpenStreetMap,,True,,,exterior_visible
Palacín,,2011,42.59449,-5.5850005,3,R3XQ2S5G96G5,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Torrelodones,,1846,40.5840364,-3.9442043,3,KPQ4JR9501G1,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Castrejón,,1846,40.7429189,-4.3001964,3,4IDXG362R4Y5,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Labajos,,1846,40.8639294,-4.5355709,3,96ZF228A4BTX,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Martín-Muñoz,,1846,40.9656157,-4.5937905,3,Y7V1C8K3IE45,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Tolocirio,,1846,41.1457748,-4.626832,3,61Q67P05OUJZ,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Lutero,,1846,41.2112278,-4.6542398,3,X3XG44P799RT,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Olmedo,,1846,41.3098393,-4.6739776,3,OG1Z684J7C8H,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico El Collado,,1846,41.4138895,-4.6779622,3,DR5Q4593SYI3,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Frausilla,,1846,41.8403024,-4.5815546,3,Y2ON170RG16A,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Tariego,,1846,41.9034283,-4.4765521,3,645RGJUD2M50,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Prádanos,,1846,42.5137577,-3.3334842,3,0RZ81K82J9HX,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Codorniz,,1846,41.0559359,-4.6094634,3,Q87191KF8UFF,OpenStreetMap,,True,,,exterior_visible
Torrelavega-Centro,,1938,43.3509409,-4.0513416,3,13KJ8C9K6J6W,OpenStreetMap,,True,,,exterior_visible
Grandes Molinos Vascos,,1924,43.2803728,-2.9703342,3,M200M30GF9TY,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Cerro del Esparto,,1846,39.3113535,-3.735621,3,0J1O4L1KT8W4,OpenStreetMap,,True,,,exterior_visible
Hospital de Carlos III,,C18,43.0000813,-7.5727529,3,WJ4VEH99707X,OpenStreetMap,,True,,,exterior_visible
Antiguas escuelas,,1967,42.323892,-3.459295,3,92B1BGL4U9K2,OpenStreetMap,,True,,,exterior_visible
,Agostinho Ricca,,41.5474173,-8.4244189,3,3UBH32L6C28G,OpenStreetMap,,True,,,exterior_visible
Mariscos Antromero,,1990,43.5999912,-5.7748681,3,S56W428CVI0R,OpenStreetMap,,True,,,exterior_visible
Capela Nova de São Vicente,,C20,41.7067728,-7.4916692,3,Z24KI660C6TF,OpenStreetMap,,True,,,exterior_visible
Estúdio Domingos Mendes PT,,05-01-2018,41.3999541,-8.2930702,3,7OTGG2E80W65,OpenStreetMap,,True,,,exterior_visible
Conde de Ferreira,,1866-03-24,40.9291469,-8.546874,3,1J9FO2BG12M9,OpenStreetMap,,True,,,exterior_visible
Capela junto à Quinta dos Engrácias,,C17,41.285249,-8.614919,3,G25N9IE14Z6H,OpenStreetMap,,True,,,exterior_visible
Ayuntamiento de Los Corrales de Buelna,,C20,43.2557396,-4.0685029,3,E1A58B8NS8A4,OpenStreetMap,,True,,,exterior_visible
Estación de autobuses Los Corrales de Buelna,,2006-12-21,43.2585294,-4.0680577,3,503DWE6KQ9F2,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Vicente Mártir,,1916..1926,43.2606625,-4.0668936,3,2H0Q62U5DZ0G,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,2003,41.7791568,-8.8566488,3,5V1BY3316PKR,OpenStreetMap,,True,,,exterior_visible
Concello de Corcubión,,1924,42.9444684,-9.1945805,3,B240N1SF1CY8,OpenStreetMap,,True,,,exterior_visible
Coreto de Canelas,,1907,41.0799612,-8.5999876,3,S6862X7A4RCM,OpenStreetMap,,True,,,exterior_visible
Molino de Arriba de Mazcuerras,,1858,43.2988237,-4.213498,3,66W91BZD3D6M,OpenStreetMap,,True,,,exterior_visible
Iglesia Parroquial de San Vitores,,C18,41.3710107,-3.6138501,3,RCP3P138U5W1,OpenStreetMap,,True,File:Iglesia de San Vitores (frente).jpg,,exterior_visible
Casa Galega da Cultura,José María Ortiz y Sánchez,,42.238301,-8.7256832,3,I0X0OO53O28T,OpenStreetMap,,True,,,exterior_visible
Molino de San Andrés,,~C18,43.244598,-4.0574675,3,47JGIJ74I8D2,OpenStreetMap,,True,,,exterior_visible
Relógio de Sol Viriato,,2017,40.6648271,-7.9067604,3,NGBC886Y06F2,OpenStreetMap,,True,,,exterior_visible
Asilo de San José,,1916..1926,43.2608869,-4.066505,3,3438A7O6PYUX,OpenStreetMap,,True,,,exterior_visible
Capela de Cidreiros,,1936,40.1760081,-8.1427777,3,4O1WPGX45T73,OpenStreetMap,,True,,,exterior_visible
Casona de José María Quijano,,mid C18..late C19,43.2573006,-4.0652198,3,70V5HR3P2B7A,OpenStreetMap,,True,,,exterior_visible
Palacio de los Condes de Mansilla,,C17,43.2579191,-4.0663535,3,TZW416521XLL,OpenStreetMap,,True,,,exterior_visible
La Casuca,,1947,43.2565694,-4.0675137,3,Y28WK4W11E3C,OpenStreetMap,,True,,,exterior_visible
Palacete de los Bustamante,,C18..C19,43.2568344,-4.0667432,3,H38E4AP14L5L,OpenStreetMap,,True,,,exterior_visible
Casa Pilatti,,C20,43.2561389,-4.0647756,3,9MQV84X90B9O,OpenStreetMap,,True,,,exterior_visible
Escola-Taller,,~1957,42.6414791,-8.8916009,3,7SOXO894J9Q3,OpenStreetMap,,True,,,exterior_visible
Centro de Saúde e Punto de Atención Continuada de Boiro,,1994,42.6358057,-8.8752055,3,6055SEL04JTX,OpenStreetMap,,True,,,exterior_visible
Terminal Rodoviário de Vila Real,,2016-04-25,41.2998138,-7.7502005,3,9V0IR63V1P4L,OpenStreetMap,,True,,,exterior_visible
Pelourinho,,Séc. 16,40.5930827,-6.9493789,3,2WGBMR77J601,OpenStreetMap,,True,,,exterior_visible
Igreja Matriz de Serro Ventoso,,1613,39.559354,-8.831533,3,88GF48M5U1RN,OpenStreetMap,,True,,,exterior_visible
Villarey Golf & Beach,,2023-02-27,39.38756,-9.2790471,3,45VQQO25W3J8,OpenStreetMap,,True,,,exterior_visible
,Francisco da Conceição Silva,,40.4531334,-8.8027838,3,Z5D3L702FJ1W,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Miguel Arcángel,,C17,43.2275353,-3.3552658,3,A95P30C4LS7U,OpenStreetMap,,True,,,exterior_visible
Palácio dos Chavões,,1345,39.1536881,-8.7579784,3,C0PP77XK6H84,OpenStreetMap,,True,,,exterior_visible
McDonald's,,08/10/2018,41.7975776,-6.7724453,3,05O8HQS72M8Z,OpenStreetMap,,True,,,exterior_visible
Castelo de Maside,,C11,42.5023095,-7.6166077,3,LF0Q76K3WS67,OpenStreetMap,,True,,,exterior_visible
Antiga Igreja Matriz,,~C10,40.4711142,-8.080373,3,EAK241X9U85T,OpenStreetMap,,True,,,exterior_visible
Centro de Interpretación de la Industria de Cantabria José María Quijano,,1940,43.2683859,-4.0619766,3,EJ322TT94OF4,OpenStreetMap,,True,,,exterior_visible
,Marcos Rico Santamaría,1935,42.3487438,-3.6779377,3,Y38DWQXH0248,OpenStreetMap,,True,,,exterior_visible
Ermita de San Cipriano,,1986-09-30,43.2679873,-4.0668861,3,1B49J7QF4B2R,OpenStreetMap,,True,,,exterior_visible
Iglesia de la Asunción de Nuestra Señora,,C16,40.968064,-4.8006149,3,ZS88H7A875DH,OpenStreetMap,,True,,,exterior_visible
Edificio Avenida,,1994,39.9871652,-6.5379823,3,M1911AEETF73,OpenStreetMap,,True,,,exterior_visible
El Corte Inglés,,2007-05-04,39.9620942,-4.8263957,3,JO75L23G0ES5,OpenStreetMap,,True,,,exterior_visible
Edificio de La Paz,,1972,39.9630738,-4.8256045,3,1OQR0R3K693C,OpenStreetMap,,True,,,exterior_visible
Capela de São Sebastião,,1943,41.302367,-7.6711265,3,FDQ80KZ8475C,OpenStreetMap,,True,,,exterior_visible
Igreja Paroquial de Provesende,,1722,41.217544,-7.5665438,3,FX273O0W6CE0,OpenStreetMap,,True,,,exterior_visible
Capela da Santa Cruz de Baiobre,,1906,42.8932097,-8.2272755,3,5Y9RW6HWY966,OpenStreetMap,,True,,,exterior_visible
Cantina de Santiago,Rebello de Andrade,,40.6303355,-8.6591516,3,48K4U4SMYT74,OpenStreetMap,,True,,,exterior_visible
Alcázar de los Condestables,,1380,42.9276658,-3.4881757,3,X3HS3RU1550J,OpenStreetMap,,True,"Category:Alcázar de los Condestables, Medina de Pomar",,exterior_visible
San Antonio de Padua,,1894,39.6504343,-7.4963037,3,ZH811NZM0H21,OpenStreetMap,,True,,,exterior_visible
Tribunal do Sabugal,Carlos João Chambers Ramos,,40.3501588,-7.0903326,3,H8V870ELWK88,OpenStreetMap,,True,,,exterior_visible
Faro de Laxe,,1920,43.2321417,-9.011212,3,3OFE7X363N4G,OpenStreetMap,,True,,,exterior_visible
Faro Novo de Cabo Touriñán,,1981,43.0533718,-9.2981311,3,22L5E7EG3RJ1,OpenStreetMap,,True,,,exterior_visible
Cárcere do Partido,,1858,42.9446076,-9.1911334,3,UEF984ZO050Z,OpenStreetMap,,True,,,exterior_visible
Tribunal de Marco de Canaveses,António Madeira Portugal,,41.1837172,-8.1498464,3,62HVX23V9CS8,OpenStreetMap,,True,,,exterior_visible
Igreja Matriz de Proença-a-Velha,,2005,40.0266873,-7.2387864,3,N2IC643S3VM4,OpenStreetMap,,True,,,exterior_visible
Tribunal da Covilhã,Januário Godinho,,40.2767096,-7.498382,3,0ZK55AI51FU9,OpenStreetMap,,True,,,exterior_visible
Las Traídas,,1903,43.3554836,-4.0393351,3,2DG8G191A2YW,OpenStreetMap,,True,,,exterior_visible
Hotel Zarampallo,,1941,42.3375215,-7.8643658,3,FJS8302BFP46,OpenStreetMap,,True,,,exterior_visible
Cárcere da Coroa,,C18,42.3351368,-7.8639855,3,7D9BMXS1433S,OpenStreetMap,,True,,,exterior_visible
Muebles Margo,,1979,41.4079249,-4.3214756,3,E3B8K4Z3Y45L,OpenStreetMap,,True,,,exterior_visible
Junta Vecinal de Coo,,1968,43.2743991,-4.1079884,3,TKY4F113HE96,OpenStreetMap,,True,,,exterior_visible
Capela de Santa Ana,,2009-06-26,41.0186545,-8.4497252,3,KR3J983RW37N,OpenStreetMap,,True,,,exterior_visible
Sanabria Alta Velocidad,,2021/07/22,42.0449988,-6.5629521,3,YH0K4O395M8K,OpenStreetMap,,True,,,exterior_visible
Igrexa de Santa María de Suárbol,,C17,42.8671208,-6.8515959,3,QD62H389DRE8,OpenStreetMap,,True,,,exterior_visible
Casona de los Ceballos,,C18,43.180403,-4.5671401,3,8768WPFDLZ42,OpenStreetMap,,True,,,exterior_visible
Iglesia de Nuestra Señora del Pilar,,1889,39.485082,-4.7268196,3,F3VU30AEZ642,OpenStreetMap,,True,,,exterior_visible
,Josephus,1763,39.4849149,-4.7269898,3,0QTA71P4L94Z,OpenStreetMap,,True,,,exterior_visible
Casa das Artes,Eduardo Souto de Moura,,41.1565154,-8.6435301,3,N392C7ITW85Z,OpenStreetMap,,True,,,exterior_visible
Casa de Postas,,1777,39.7035752,-3.5030102,3,03F92E5HUF9N,OpenStreetMap,,True,File:Casa de Postas de Tembleque - Panoramique.jpg,,exterior_visible
CTT,Amílcar Pinto,,40.4189725,-7.7034907,3,P67P920A3UIK,OpenStreetMap,,True,,,exterior_visible
Cais Criativo,ARX Portugal,Janeiro 2016,40.612336,-8.7516412,3,516281UXQSRL,OpenStreetMap,,True,,,exterior_visible
,Mun Arquitectura S.L.P.,,42.1615417,-8.6139681,3,H52W6HO2W45W,OpenStreetMap,,True,,,exterior_visible
Palácio da Justiça de Oliveira do Hospital,Fernando Silva,,40.3590921,-7.8625682,3,RX52742TPQ2G,OpenStreetMap,,True,,,exterior_visible
Posto de Vigia Caramulo,,1974,40.5807084,-8.1762381,3,72VW72JPT6X9,OpenStreetMap,,True,,,exterior_visible
Iglesia Parroquial de San Leonardo Abad (s.XVI),,1733,41.8292093,-3.0668629,3,DJ43KX695GI5,OpenStreetMap,,True,,,exterior_visible
Estación de Crespos,,1924,40.8701481,-4.9680909,3,ZQ82C5T8D28L,OpenStreetMap,,True,,,exterior_visible
Iglesia de Nuestra Señora de los Dolores,,C15,40.8877603,-4.9303576,3,3J0S7XDSV275,OpenStreetMap,,True,,,exterior_visible
Silo de Crespos,,1961,40.8693154,-4.9670753,3,3W3CPP9F769L,OpenStreetMap,,True,,,exterior_visible
Unidade de Cuidados de Saúde Personalizados Cidade e as Serras - Polo Caranguejeira,,2014-04-07,39.7432703,-8.7068851,3,7588MJKS5LD0,OpenStreetMap,,True,,,exterior_visible
Panadería San Pelayo,,1909,43.3932336,-6.0616809,3,1TC94LLBD168,OpenStreetMap,,True,,,exterior_visible
Central de Cogeração da ETAR da Madalena,,2003,41.1123172,-8.6548153,3,06SMDMJ4Q564,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Pedro de la Nave,,C7,41.5832814,-5.9642307,3,11SZ2YT14B9O,OpenStreetMap,,True,File:San_Pedro_de_la_Nave-Almendra_San_Pedro_de_la_Nave_175.jpg,,exterior_visible
Molino de Aldama,,1795,43.4771356,-3.8397996,3,NN03RH12J6A3,OpenStreetMap,,True,,,exterior_visible
Casa do Doutor Domingos Barbosa,Nicolau Nasoni;Alcino Soutinho,1730,41.142645,-8.6105521,3,RQ77FU319N4B,OpenStreetMap,,True,Category:Casa-Museu Guerra Junqueiro,,exterior_visible
Casa do Cabido,,C18,41.1426764,-8.6116092,3,CGKK691TL036,OpenStreetMap,,True,Category:Casa do Cabido da Sé do Porto,,exterior_visible
Mercadona,,2019-09-09,40.4578435,-3.4691183,3,T956K4K65ARK,OpenStreetMap,,True,,,exterior_visible
Residência paroquial,,1906,40.9564936,-8.5533044,3,NXP4I0G774S5,OpenStreetMap,,True,,,exterior_visible
Casa Manuel de Oliveira,,1967,40.9553405,-8.5516924,3,72Q7O8R1NSQ4,OpenStreetMap,,True,,,exterior_visible
Junta de Freguesia de São João de Ver,,2001-06-30,40.954431,-8.5493877,3,95M1IOAG0J02,OpenStreetMap,,True,,,exterior_visible
Igreja Matriz de São João de Ver,Fernando de Távora;Ricardo Azevedo,2008-10-26,40.9551695,-8.551817,3,BG1B4Q53T04U,OpenStreetMap,,True,,,exterior_visible
Naves de la Cooperativa Santa Eulalia,,1970,42.4127114,-3.6865174,3,3FNU66EKV892,OpenStreetMap,,True,,,exterior_visible
Caballerizas,,1914,43.4681871,-3.768781,3,COQG99C2M530,OpenStreetMap,,True,Category:Caballerizas Reales de la Magdalena,,exterior_visible
Palacio de La Magdalena,,1908,43.4692112,-3.7666198,3,22FLVY5X4J58,OpenStreetMap,,True,Category:Exterior of the Palacio de la Magdalena,,exterior_visible
Faro de la Punta de la Cerda,,1870,43.4668744,-3.7638658,3,17SO5UU91CS5,OpenStreetMap,,True,,,exterior_visible
Casa de Piedra,,1831,43.4622343,-3.8028308,3,814VY6QOU8C1,OpenStreetMap,,True,,,exterior_visible
Faro Santander,Ricardo Bastida;Javier González de Riancho;David Chipperfield,1795,43.4621324,-3.8038719,3,9Q39I49IVW1M,OpenStreetMap,,True,,,exterior_visible
Edificio de Ministerios,,1980,43.4596536,-3.8208338,3,7I48PHU3J5F4,OpenStreetMap,,True,,,exterior_visible
Delegación de Hacienda en Santander,,1948-08-20,43.4622632,-3.805912,3,77U0RBSD42Q6,OpenStreetMap,,True,,,exterior_visible
Mercado del Este,,1842,43.4621305,-3.8047331,3,34OL6O2R0U6E,OpenStreetMap,,True,,,exterior_visible
,Eloy Martínez del Valle,1925,43.4606992,-3.8066636,3,2C9WUWR51X31,OpenStreetMap,,True,,,exterior_visible
,João Simões;João Paciência,,39.2907056,-7.4319367,3,KAE0C5134I4L,OpenStreetMap,,True,Category:Edifício da Caixa Geral de Depósitos (Portalegre),,exterior_visible
Cine-Teatro Crisfal,Domingos Alves Dias,1956,39.2924362,-7.4283938,3,F69T600G9UZV,OpenStreetMap,,True,File:Portalegre - Portugal (7212052010).jpg,,exterior_visible
Edificio La Equitativa,,1943,43.4613329,-3.8078642,3,SGE7F413E57Q,OpenStreetMap,,True,,,exterior_visible
"Edifício Ferreira e Filhos, Limitada",Manuel Passos;Eduardo Martins,,41.1512148,-8.6064388,3,0SV6T1Z66Z7O,OpenStreetMap,,True,,,exterior_visible
Mercado de La Esperanza,,1904-04-10,43.4627033,-3.8101549,3,L9TG5TJ492E0,OpenStreetMap,,True,,,exterior_visible
Palacio de Festivales de Cantabria,,1986,43.4627543,-3.7897963,3,2KV93WF95L9D,OpenStreetMap,,True,,,exterior_visible
La Duna,Alejandro Zaera,2014,43.4613534,-3.790687,3,0J97HV96WK7C,OpenStreetMap,,True,,,exterior_visible
Capela Nossa Senhora dos Remédios,,1958,40.1498334,-8.0292284,3,JJQ6P57P395Y,OpenStreetMap,,True,,,exterior_visible
Igreja de Nossa Senhora de Fátima,,1936,41.1601503,-8.6241585,3,5HT2H2Y0R28Q,OpenStreetMap,,True,,,exterior_visible
Igreja dos Pastorinhos,Bernardo Brito,,41.1675351,-8.6359538,3,61R0J0CSO2Y5,OpenStreetMap,,True,,,exterior_visible
Capela do Bairro do Amial,,1758,41.1751807,-8.6196479,3,X637C6XEAV20,OpenStreetMap,,True,,,exterior_visible
Quiosque do Marquês,,1931,41.1606022,-8.60461,3,A403I4U8CR0N,OpenStreetMap,,True,Category:Quiosque na Praça Marquês de Pombal,,exterior_visible
Casona de Llabad Camino,,C17,43.4863729,-3.6130683,3,56U4AM2SR78F,OpenStreetMap,,True,,,exterior_visible
Iglesia de la Anunciación,,1607,43.4625814,-3.8075072,3,1Q4JOU1JA818,OpenStreetMap,,True,,,exterior_visible
Posto de Vigia Coroa,,1958,41.9148146,-7.0038243,3,X191Y4Z3DCI3,OpenStreetMap,,True,,,exterior_visible
Banco Santander,Casimiro Pérez de la Riva,1902,43.4629741,-3.8040362,3,670V12VABO6S,OpenStreetMap,,True,,,exterior_visible
Iglesia Santa María de Valverde,,C5..C10,42.7933029,-4.1403904,3,WBD8EY01205C,OpenStreetMap,,True,,,exterior_visible
Iglesia de Santa Lucía,Antonio Zabaleta,1854,43.4631246,-3.802094,3,B62IBXB4901H,OpenStreetMap,,True,"Category:Church of Santa Lucía, Santander",,exterior_visible
Edificio do Banco de España,José Fermín de Astiz Bárcena,1900,42.4314516,-8.6459737,3,974M821PLPWK,OpenStreetMap,,True,,,exterior_visible
Mansión do Marqués de Riestra,,late C19,42.4314516,-8.6459737,3,WN829S1QY3F2,OpenStreetMap,,True,,,exterior_visible
Casa das Campás,,C15,42.4323178,-8.6460389,3,T48272H3JGDN,OpenStreetMap,,True,,,exterior_visible
Capela de Nosa Señora da Guía,Manuel Gómez Román,1951,42.2555662,-8.7019022,3,1BB8E5VD74Q0,OpenStreetMap,,True,,,exterior_visible
Gran Garaje,Maximiliano Limeses Artime,1915,42.4303522,-8.6427789,3,J3E96QQ3B6O9,OpenStreetMap,,True,,,exterior_visible
Casa Bárcena,Manuel de Uceda,1863,42.239135,-8.7274876,3,W746ZB600RMG,OpenStreetMap,,True,,,exterior_visible
Pazo de Figueroa,,C16,42.2389845,-8.7267599,3,8N3V59G70RUW,OpenStreetMap,,True,,,exterior_visible
Real Cuerpo de Bomberos Voluntarios de Santander,Valentín Ramón Lavín Casalís,,43.4614368,-3.8172461,3,IG3B0DP6914N,OpenStreetMap,,True,,,exterior_visible
Edificio Q.O.,,1942,43.4625118,-3.8107971,3,DM86WG0A2V94,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Francisco de Asís,,1940,43.4629121,-3.8112387,3,037H7M8MP2MO,OpenStreetMap,,True,,,exterior_visible
"Centro de Familia ""La Gota de Leche""",,1923,43.4634222,-3.8136833,3,CDR59A417WL7,OpenStreetMap,,True,,,exterior_visible
Auditorio,,1985,42.7384114,-8.6517328,3,B3240BA6VQ4C,OpenStreetMap,,True,,,exterior_visible
Porta 20,,2018-11-12,39.7412125,-8.8041005,3,VY3E90W3S97T,OpenStreetMap,,True,,,exterior_visible
Antigua Estación de Sotopalacios,,1928-08-25,42.4335131,-3.6835782,3,O27CYRL5532R,OpenStreetMap,,True,,,exterior_visible
Casa da Criança Rainha Santa Isabel,,1940-07-12,40.201366,-8.4338782,3,J29J59UV9ZW3,OpenStreetMap,,True,,,exterior_visible
Pavillón do CEIP Quintela,,1999,42.282294,-8.739536,3,2EGR36XRU863,OpenStreetMap,,True,,,exterior_visible
Palacete das Mendoza,Alejandro Sesmero,1878,42.4329408,-8.6477815,3,Q02V5SB06M0Y,OpenStreetMap,,True,,,exterior_visible
Casa de los Caballos,,C16,39.4725814,-6.3697321,3,57HTZZI475U4,OpenStreetMap,,True,,,exterior_visible
Iglesia de Santa Teresa,,1962,43.2997675,-2.9923219,3,FS60YA409WK9,OpenStreetMap,,True,,,exterior_visible
Mercado de Abastos,Ismael de Gorostiza,1928,43.2973103,-2.9870073,3,KS7R5VV471U0,OpenStreetMap,,True,,,exterior_visible
Palacete de Cortiguera,,1889,43.4640906,-3.8007677,3,B909HI4BUE56,OpenStreetMap,,True,,,exterior_visible
Capela da Mercé,Rodolfo Ucha Piñeiro,1926,43.4827763,-8.2385976,3,40IF575BX4NM,OpenStreetMap,,True,Category:Chapel of A Mercé de Ferrol,,exterior_visible
Aproveitamento Hidroelétrico de Riba Côa,,1906,40.7023755,-6.9305371,3,B59T79K0H0BD,OpenStreetMap,,True,,,exterior_visible
Texas Bar,,1992,39.788696,-8.8497317,3,QU1U86P3R2G7,OpenStreetMap,,True,,,exterior_visible
Iglesia de San José,Ricardo Bastida,1940,43.2960751,-2.9868391,3,2T2K9Q09GQB1,OpenStreetMap,,True,,,exterior_visible
Centro Sociocultural Manuel Díaz Sampedro,,1970,43.5416744,-7.2336754,3,E12VWF1Z970T,OpenStreetMap,,True,,,exterior_visible
YoYo Viagens,,2012-04-11,39.7431036,-8.8065469,3,H173HW4H38PJ,OpenStreetMap,,True,,,exterior_visible
Palacio San Vicente,,C19,43.2954527,-2.9965769,3,6BQVL47B6P79,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Vicente,,1622,43.2958473,-2.9968945,3,V7174KQ4CTO3,OpenStreetMap,,True,,,exterior_visible
Antigua estación del FFCC Santander-Mediterráneo,,1928-08-25,42.4923417,-3.6530003,3,RHBB29O6F076,OpenStreetMap,,True,,,exterior_visible
Antigua Estación de Peñahorada,,1928-08-25,42.4925811,-3.6526055,3,36T4JMB389ZP,OpenStreetMap,,True,,,exterior_visible
Grupo García Camarero,,2019,42.3724086,-3.7017446,3,74O7WK7A3E4M,OpenStreetMap,,True,,,exterior_visible
